Time,Mx_f,My_f,Mz_f,B_z,a1,a2,b1,b2,f1,f2 
0.003,-0.0337425862642677,-0.575826299905726,-0.8120200212815935,-18,992,261,883,142,-3,-3
0.007,-0.012447185481881584,-0.5105974582853441,0.8481853278176383,-14,626,194,662,511,-1,-3
0.014,-0.06163176799402478,0.5210916440412993,-0.82984923370465,-20,136,497,625,802,1,0
0.012,-0.00969718231090868,0.6408157874347645,-0.7472378905278544,-7,812,438,808,599,0,0
0.001,0.004609141651072497,0.7718759664641738,0.6351535798681432,10,266,617,393,187,-3,0
0.001,0.010353493221368717,0.9859592760149714,0.16181869720399691,17,862,547,112,498,1,-2
0.011,0.043377587574718414,0.951198757403662,-0.25696193356810954,9,463,275,779,796,-1,-2
0.011,-0.010918387992383278,0.8432207914845351,0.5111841271499913,5,905,902,919,305,3,-1
0.01,0.012805498250073,-0.9830082362440228,-0.07188163695525808,-14,247,217,725,463,3,-1
0.005,-0.012086844412997155,-0.9076137947602446,0.40181639129974694,2,155,871,377,951,-2,-2
0.005,0.02103258130487238,-0.3421522603434435,-0.932447614873434,6,229,470,382,706,0,1
0.004,5.061704709910926e-05,-0.8707252621072304,0.4797036258228277,20,556,748,244,878,0,-3
0.012,0.0014495963361913864,0.8258525913481355,0.5370345051275894,-16,691,439,203,722,-1,-1
0.001,0.001306348830629681,0.3170938299432408,0.9483325940525711,6,104,219,855,997,-2,1
0.006,-0.0012234891949115157,0.31006796513136525,-0.9424538829610112,-1,737,781,811,745,-2,2
0.015,-0.01921143231282722,-0.34428734155326857,-0.9178708781148003,-16,574,916,569,269,0,1
0.013,-0.002963127551684889,0.30005404522425394,0.9364433890042444,9,967,507,344,641,-2,3
0.011,0.002497622460177687,0.05720139081213686,0.9841241806591325,-15,146,430,786,722,-3,0
0.007,9.90978747032761e-06,0.824761918136942,0.5505946685049069,-7,741,297,309,444,1,-2
0.005,-0.017347417866280305,0.5974021523786608,-0.7936140425636167,-17,847,909,336,296,1,-1
0.01,-0.02319668227343759,-0.9566196437296203,-0.24001879580998314,-14,486,589,241,968,1,-1
0.012,0.0017840843026074172,0.10540348568873303,0.978842586505498,19,659,397,380,520,-1,-2
0.013,-0.024792456810996896,-0.658350990362311,0.7285429870318855,-12,517,393,548,565,-3,-1
0.005,-0.013436043869000823,-0.9571668588002775,-0.263920307380322,0,531,358,147,743,-3,-2
0.009,-0.013388454983396247,-0.8010318871358529,0.5762455546357295,6,287,306,538,298,-3,1
0.003,-0.0031166096249652976,-0.6092193059520951,0.7875531658544328,-2,972,903,224,784,-2,-3
0.009,0.0026171800625514365,-0.5026392621959668,0.8503465264423997,6,505,832,411,495,-1,2
0.007,-0.0006527994680309855,0.9696977547279108,-0.205647845826407,8,570,582,600,597,2,1
0.006,-0.01783821949869794,0.3210799308295287,-0.9385907185678493,-14,581,935,576,186,1,-3
0.014,0.028052841608582152,-0.7669344355260178,-0.6121029119941199,20,590,596,574,118,0,1
0.008,-0.019320060265987322,0.7277654434535874,-0.670389789703902,-11,185,890,807,464,-1,3
0.009,0.015384081160786722,0.9263414575071185,0.3467359913184834,4,314,519,233,888,-2,-1
0.004,0.021500789296283913,-0.9882279572720365,0.10653517302793168,17,855,350,770,853,3,0
0.015,0.0041886852202135255,0.966092990456643,-0.16956390301582183,5,843,530,456,679,0,0
0.014,0.01865849753793542,-0.7329039412386241,0.6523143024737085,-7,968,767,950,789,1,3
0.005,0.019756073668571662,-0.32329046082983914,-0.9391836211971399,3,543,152,711,383,2,1
0.012,-0.005824858065582329,0.9643671320384503,0.200541655268551,-16,579,582,531,576,-1,0
0.007,0.0141540828164039,0.9666688530154933,0.22026676127857617,20,904,186,655,838,0,0
0.001,0.008481057778003738,0.7398425437188167,0.6722110578749341,20,143,691,750,674,-2,0
0.008,0.005167780077831202,-0.8145788969922688,-0.5615607616546382,19,497,802,507,983,0,-3
0.008,0.013595907916350921,0.9314656124423742,0.33515592632978375,18,990,734,824,172,-2,0
0.009,-0.004438438716215422,0.839058668523673,0.5231710878839093,6,615,894,894,686,3,-2
0.004,0.022766533792536875,-0.9182109502405591,-0.38118927123465046,8,360,720,885,621,1,3
0.004,-0.0032220644496310496,-0.840427147709731,0.5310026154090828,18,787,532,865,841,-1,-3
0.003,0.019077485063076657,-0.8912617052889388,-0.4438921559552772,14,544,873,887,794,3,-1
0.008,-0.062072637029159994,0.5400105195648736,-0.8269862810879722,-10,183,138,334,979,2,-2
0.01,-0.003230962830325169,-0.4830853993569386,0.8594564668238855,14,326,251,109,359,0,-2
0.013,0.0064293949820152085,-0.8364649424370147,-0.516215950524694,16,948,822,537,690,-2,0
0.009,0.019208659925174586,-0.6981121769618338,0.6983848533665181,12,921,388,361,750,3,3
0.005,0.03555245075294157,0.564366719677607,-0.8168930680865495,9,187,321,688,490,2,2
0.007,-0.0021022727911214514,-0.3819436811077533,0.9136559919827644,12,627,214,639,154,-2,2
0.011,-0.014810562531871466,-0.09580586691553478,-0.9808896356950998,-11,736,701,911,840,2,-2
0.013,-0.006016600942435793,-0.7052187807222372,0.6836445910809263,-13,343,562,390,224,-1,1
0.006,0.0064441006058208634,0.7223172323955928,0.6811193203631447,-12,380,803,982,603,-1,-3
0.001,-0.006797421060610937,0.9162920038105987,0.39894858084322526,-14,612,549,718,673,1,-3
0.008,-0.0022281673353147288,0.2131249033413789,0.9665072517305796,-1,955,643,421,829,3,1
0.014,-0.05138810527425669,-0.43997082787902186,-0.8761112783976104,-2,104,154,198,715,0,-1
0.015,0.012585545801665087,0.25567865104781884,-0.946493140114608,10,776,673,698,560,3,-3
0.007,-0.037769386598350115,0.08473747847429398,-0.9864816987049703,-2,221,216,458,911,-1,-3
0.013,0.008812453954717385,0.7628018349220518,0.6213336794989547,-11,415,620,199,386,-3,-2
0.013,-0.028698988680548678,-0.09710861834323983,-0.9778546427237012,-14,813,403,863,268,-3,0
0.011,0.00449429160665827,0.8883997247869078,-0.4274387937563343,-16,400,926,630,674,-2,-3
0.011,-0.021436084237005076,-0.7238463709031759,-0.6685524366578953,-18,868,635,594,866,1,-1
0.014,0.0007050447929480972,0.10520292096351919,0.9762418403336842,17,910,444,211,805,1,-1
0.007,-0.005060767975192411,0.8614245313727525,-0.4900284126795233,8,724,472,927,478,3,2
0.007,-0.00040949492761136787,0.5580055486129468,0.8196162833714703,-9,688,295,306,506,-1,0
0.004,0.007832592901198697,0.7770586376675259,-0.6214593487018126,3,160,402,180,895,1,2
0.004,0.001151475300601217,0.3436817542547708,0.9337888368831556,3,773,886,629,640,1,-3
0.007,-0.0010747013844156971,0.2456104949730073,0.9601105813850895,-3,956,875,377,551,0,2
0.006,-0.013806663548635415,-0.6454432059132506,0.7523272810052897,-9,208,721,619,243,-3,-3
0.015,0.0005619990303245016,-0.7649347353104061,0.6123136085540891,1,996,201,210,236,-1,1
0.002,-0.025216594081109583,0.909965144733228,-0.4083105959036736,-17,724,273,495,755,3,2
0.011,-0.0044583471935313815,-0.6075397758364789,0.7753146422077927,-4,564,518,580,647,-1,0
0.012,0.03475544262026914,-0.4934725368659145,-0.8509421542149026,2,195,111,341,219,3,-2
0.005,-0.03985834769901165,0.043150849517500214,-0.9917111072926046,-10,464,156,814,287,-2,0
0.002,0.016341552675222217,0.995070376856358,0.07834376588699407,14,176,571,185,532,2,1
0.002,0.01858133917993843,0.5436619512953565,-0.8359968829637159,13,418,865,865,804,0,0
0.01,0.011375822118014495,-0.9759310974641721,-0.1434245986620105,-14,147,938,436,649,3,2
0.003,0.014753264791305227,-0.6116610133141115,-0.785955085558726,4,855,413,724,709,2,3
0.006,0.0019362384879922357,-0.17838757986365308,0.9757519412679179,10,905,112,834,184,2,0
0.001,0.0028792442770899434,0.9143141459457852,0.40351773045380546,7,895,261,316,496,2,3
0.011,-0.0016685048089382349,-0.9042863379090085,0.38769171495461036,19,180,285,248,580,-2,-1
0.001,0.011763311529560654,0.9314299051241387,0.361985106390081,20,402,799,731,984,-2,-2
0.001,-0.0027171601184733055,0.8857677947473056,0.46294578279586823,-4,522,568,549,761,1,2
0.013,0.006168875643618371,0.30572939321157167,0.9347306528168904,16,735,256,454,831,-3,0
0.014,0.018108419004536903,-0.7357521246359375,0.6483598424217502,10,133,704,109,608,-1,2
0.012,0.0063330766763213114,0.56262871136719,0.8084619496511704,0,561,537,670,955,-3,1
0.01,-0.004456337414621577,0.9717979297921768,0.1752655359638091,7,956,440,733,190,1,3
0.005,0.01214101119462907,-0.6065655561570774,-0.7866074714573863,8,120,640,591,251,-2,1
0.012,-0.0027518215313329306,-0.4263744299155428,0.8866485697589728,-3,669,341,332,518,-3,1
0.01,-0.0026303727410026552,-0.8939522067380592,-0.4175617601753263,-14,222,834,305,344,2,3
0.001,0.0028864002314846525,0.8395677506382043,0.5423783665295154,5,623,375,282,993,-2,-1
0.014,0.012798047784807327,0.6552080354053946,-0.7311642334916869,12,252,818,513,316,3,-2
0.001,-0.0020763638502866734,0.6542108758047,0.7559624458469438,-8,250,464,246,381,-3,-2
0.004,-0.008227917518506773,-0.9898917161571024,-0.09294291666727243,-2,359,796,175,382,-2,-3
0.003,-0.02456451297335553,-0.4508487975989455,-0.8878477650509687,-18,414,790,741,178,2,0
0.015,0.02343362423213198,0.33628344351681205,-0.9207283021853534,16,118,906,633,673,0,3
0.009,-0.010256834357642759,0.7631677475411823,0.6294004950782659,13,245,551,265,667,0,3
0.001,0.006958803129895226,0.9699651028088416,0.24010473939006427,13,695,634,558,454,2,1
0.013,-0.011380759110027018,-0.8508998156171218,-0.4918442473735655,-4,400,889,355,537,1,-2
0.01,0.01480117781894387,0.7816462271372865,0.603413383363376,-3,864,484,742,934,0,-3
0.011,0.013477351355993514,-0.9599341406085322,0.22003458142513665,18,884,136,110,926,0,0
0.001,-0.0006447137685068351,0.6889672163400422,0.7243858405443854,-1,146,615,896,119,1,-2
0.015,-0.003933993825038593,-0.9774545789694172,0.06940118944634789,13,900,257,447,800,3,-3
0.011,0.025160829257938465,-0.9335573214409661,0.31281065158437005,-1,881,148,695,579,1,3
0.011,-0.0006148339190568707,-0.9802441706738676,0.09898734643100637,9,783,797,244,788,0,-1
0.013,0.008792344536337284,0.9663241080552623,0.1842301989535475,16,153,920,350,416,2,-1
0.014,0.01492994257682163,-0.8949689874122447,-0.4027451392467988,13,854,350,785,870,0,0
0.003,0.02578339357955707,0.10272096350573148,-0.9904162734550586,16,434,579,865,566,-2,-3
0.01,0.002964858861503297,-0.9617522279063068,0.21859795531707052,7,956,166,198,742,-1,0
0.01,-0.009979220756240132,0.40826088663512045,-0.898508348665379,-6,585,315,221,808,2,-2
0.003,-0.039247333099122796,0.013233790174324054,-0.995205616678853,-20,161,882,401,332,1,-3
0.007,0.01231592597189476,-0.9281655880316236,-0.345941061062668,14,810,710,811,810,3,-3
0.006,-0.006470571655657674,-0.6634725392350643,-0.7374860419827088,-8,233,413,483,145,3,0
0.014,-0.04558560693598046,-0.7431604039872057,0.6367522129266966,-4,127,260,720,268,-2,0
0.001,0.0035108392831808516,0.925228186146946,0.3777577119867621,7,749,435,759,267,1,-1
0.006,-0.001218916193902199,0.47891318710004593,-0.8689250761381367,-1,504,983,378,408,1,-1
0.009,-0.001243632366854484,-0.38852378562371903,0.9078566958475113,-17,287,366,147,643,1,0
0.009,0.00016236898604348555,-0.2941584130402807,-0.9434686842464813,-3,253,828,263,624,-2,3
0.002,0.0179941246074263,-0.06547722988402074,-0.9950658316014769,13,849,755,589,523,1,3
0.002,-0.02601844666191496,0.7601076843912503,-0.6454169437023012,-18,888,250,364,349,-2,3
0.015,0.02811038961362729,0.9807412602649946,0.007442359093130874,-8,241,701,394,835,0,-3
0.007,0.015380509149628404,0.8093705749565681,0.572771771454705,20,139,895,337,884,1,-2
0.011,0.011239351817621866,-0.960295152471803,0.21859167578856487,10,853,167,337,645,1,0
0.005,0.026906914936755552,-0.6334401581989149,-0.7647352492565477,7,456,311,419,271,3,1
0.008,0.0001360557223743173,0.3204852662924743,0.9364895018520735,11,751,861,612,469,1,-1
0.001,-0.0017459770973877273,0.41735886591868787,0.9086288774676966,-9,188,243,622,338,0,-1
0.007,-0.012155953973630831,-0.40621887269638846,0.9030050719242786,-11,234,603,752,870,-3,-1
0.007,-0.02103227852569731,-0.7395268612070061,0.6575696815465745,-4,131,646,893,101,-3,0
0.008,0.009441677641892143,-0.6030838387181965,-0.7844322933690114,19,436,824,616,755,-2,-3
0.011,-0.002638848384591308,0.8755593569808344,-0.453005849246754,18,976,924,943,218,3,3
0.014,0.025109633018073833,-0.45745988469244747,-0.8683144302244972,11,260,448,330,353,-3,2
0.003,0.007242734182076392,-0.5659051926600358,-0.8196323141247901,-1,371,878,469,680,3,3
0.003,-0.01067521302687879,-0.5855509522014195,-0.805669650595884,-11,683,574,249,917,-3,3
0.009,-0.015065501887154446,0.9176582864236548,-0.36751490231409056,-19,699,216,885,547,-2,0
0.007,0.026188615712981127,0.966394718114698,-0.21904636425518006,12,951,203,427,732,-3,-2
0.011,-0.0007957575391484286,0.03593493477312344,0.9850379095708267,15,779,938,652,495,3,3
0.015,-0.0053647114408168235,-0.070282078550962,-0.9779700211643293,-6,983,488,345,539,0,3
0.005,0.0069445935176984915,0.9097240855477813,0.4005188667940056,6,591,897,623,544,0,-3
0.001,0.0029467483920782027,0.5574586334816359,0.829976238084632,11,125,467,173,289,1,1
0.006,0.009081726696354204,-0.9015159773625612,0.4118829243284218,3,211,646,718,856,-1,2
0.014,-0.013868313963150622,0.8981118735163128,0.39780236444739137,-20,858,571,367,432,3,-1
0.01,-0.01992059645308564,0.7177341621432781,0.6780287983644905,5,683,655,719,951,3,2
0.008,0.015331088720868222,-0.7560930949647041,0.6373440353721808,1,955,507,736,924,1,3
0.008,-0.0024077798222919707,0.7427881533640754,0.6545467642373676,-9,712,965,338,166,2,-3
0.005,0.002598056117639215,-0.879658592480721,0.45995655655561607,5,243,796,272,824,-3,1
0.012,-0.0069142960979512984,-0.9813538783644937,0.07049864144848896,-19,891,555,197,541,3,0
0.015,-0.010264115065745717,-0.537489595868166,0.8190151872750997,-11,292,507,444,108,-2,1
0.015,0.016903822898586624,-0.9790413507969484,-0.030957782923971333,9,220,511,146,204,0,1
0.007,-0.0053754603330194465,-0.9840358942142828,0.112092425383211,-20,786,801,922,145,1,2
0.011,-0.03428737445122894,0.17094199494828305,-0.9701112235847842,-15,522,319,942,252,2,-3
0.015,0.00910558681086706,-0.9796594243710074,0.027719299044953558,20,876,697,271,253,-3,2
0.001,-0.004536208034957047,0.9022433786627896,0.42986967321056974,-12,258,869,910,811,-3,-2
0.008,-0.01658236022820523,0.5564684683055742,0.8190385249071781,-9,441,419,336,773,2,3
0.013,-0.017294807101211493,-0.9408554184810445,-0.28341079928038776,-6,981,326,569,948,3,-3
0.013,0.00883853026446179,-0.1421070547078073,-0.9727204135945344,3,811,892,707,472,3,2
0.011,-0.006295949726556537,0.39139251949309073,-0.9046053806499244,-2,946,445,628,433,2,1
0.012,-0.011321240691127768,0.9376664388056428,-0.3004892970222065,-12,748,456,104,176,0,-1
0.012,0.025332213454551656,0.9810816379862389,-0.08660676345106083,4,165,497,323,776,1,-2
0.003,-0.013898872475671675,-0.463802745863324,-0.8813811574712777,-8,984,225,910,759,1,-2
0.007,-0.010103873233897926,0.8715615551337939,-0.4717079172281347,-11,301,892,829,461,-1,0
0.013,0.0003790979909806036,-0.7562998356127043,-0.6278779710015443,-4,360,916,208,148,3,0
0.008,0.0007974888218960415,-0.3685315933522889,0.9180380424130294,-17,889,634,436,807,0,1
0.008,0.004815632375914975,0.7806982077497215,0.6095235162603129,4,327,572,342,412,1,-2
0.007,-0.00542805925016415,-0.8395619737678112,-0.5259291572169852,7,768,723,572,997,-3,-1
0.004,-0.04884371906447161,0.6985886443763221,-0.7067271271667498,-17,317,274,749,202,1,1
0.015,-0.00444642066452595,-0.19818731332398615,0.9600962345814543,-13,819,843,212,984,-2,-2
0.002,0.00034456171524987534,0.3870621695866764,-0.9192066744845191,1,673,699,528,631,-2,-2
0.013,-0.014722468457544775,-0.9109375913020518,-0.36822060852233196,19,138,678,762,505,-3,-1
0.013,0.01091263153243884,-0.579476343037709,-0.7940179351208623,2,955,302,930,362,2,-2
0.013,-2.3392680612223087e-05,-0.25069990930439084,0.9502226818944088,5,145,802,669,241,1,-3
0.001,0.005495446942513934,0.9727784639400481,0.22843865664020024,9,715,626,815,184,-2,3
0.005,-0.0001328675114471154,-0.6307160424045999,0.7667193719485359,-9,650,469,737,561,0,1
0.006,0.005429186943158292,0.49893228246481736,0.8581832502924284,9,664,471,101,608,1,-3
0.009,-0.007516563842475501,0.7835384775038082,0.6031168684946709,12,510,988,897,181,2,3
0.01,0.0012201643874478391,0.8023752211328048,0.5766641296304156,-18,316,407,199,257,-3,-2
0.001,0.00895032289222352,0.9570593614778965,0.2873414026050162,17,394,886,400,830,2,1
0.008,-0.01062030086039856,0.9876676657052249,0.07060404251142513,-2,490,483,194,833,2,1
0.004,-0.041264686282728835,-0.03292664919083749,-0.9933605143792016,-14,415,379,701,231,-3,1
0.002,0.0027632523936795316,0.8278806892039213,-0.5565414292269831,2,526,556,517,243,2,-2
0.009,0.007974525069314595,0.9237447345302325,0.35384440232871406,17,533,299,604,552,0,1
0.013,-0.00909806382168146,0.9820051733934498,-0.05552500788515144,-20,754,338,390,696,3,-3
0.012,-0.005708144242483638,0.979551139330426,-0.10174441409460683,-13,602,585,144,370,3,-3
0.014,0.07985701745218045,-0.7808157130976253,-0.5893896132887895,16,322,417,373,865,0,3
0.002,0.007371625814651128,0.8209631868986575,0.5693692807547234,12,367,116,528,549,3,1
0.011,0.006688011430904731,-0.5733944257033367,0.800918600037351,-2,779,307,370,219,2,2
0.008,0.007255731112989805,0.9614686346706968,-0.2358420354213069,9,418,594,473,758,-2,2
0.013,0.013778868793550688,-0.6019239783390866,-0.7770830781546524,14,504,755,789,784,-1,0
0.002,0.020849257062714278,0.09584699205666179,-0.9925389118429623,16,734,789,108,292,2,-1
0.003,-0.006429779409217199,-0.7098478266546192,-0.6986217220007074,-7,817,495,922,883,3,-2
0.007,-0.00492399517139055,-0.5212302535197244,0.8422322871859768,-17,982,734,825,255,-1,-3
0.006,-0.013551594179258705,0.9910842817220668,0.05431684557207607,-14,699,601,857,857,-1,2
0.01,-0.0030743041195255803,0.26625029974300723,0.9506434864710973,-10,685,599,454,297,3,0
0.006,0.013101133891724072,-0.4046768463886243,-0.9057738458732185,1,463,131,285,666,-1,2
0.001,-0.001793833638673149,0.9931502147094338,-0.10806624367740704,-3,832,848,925,180,-1,0
0.013,-0.043352013448599715,0.4066100540125296,-0.8940036698220095,-13,174,518,673,150,3,1
